2013 Tournament:
Batch,
8, 3, , 2, , 7, , 3, , 4, , 
9, 3, , 4, , 3, , 2, , 3, , 
10, 2, , 5, , 5, , 5, , 1, , 
11, 4, , 6, , 7, , 4, , 1, , 
12, 3, , 6, , 3, , 2, , 2, , 
13, 1, , 5, , 7, , 2, , 3, , 
14, 3, , 1, , 5, , 2, , 3, , 
15, 6, , 5, , 5, , 3, , 7, , 
16, 0, , 4, , 2, , 2, , 5, , 
17, 4, , 3, , 2, , 4, , 1, , 
18, 3, , 3, , 3, , 1, , 4, , 
19, 3, , 3, , 7, , 1, , 4, , 
20, 2, , 2, , 2, , 3, , 4, , 
21, 3, , 6, , 0, , 4, , 0, , 
22, 6, , 6, , 3, , 2, , 1, , 
23, 3, , 3, , 4, , 2, , 3, , 
24, 2, , 7, , 3, , 2, , 2, , 

2018 Tournament:
Batch,
0, 11, , 9, , 5, , 0, , 5, , 
1, 4, , 3, , 2, , 4, , 3, , 
2, 2, , 5, , 7, , 3, , 1, , 
3, 9, , 8, , 4, , 3, , 3, , 
4, 8, , 8, , 3, , 0, , 2, , 
5, 4, , 5, , 5, , 2, , 5, , 
6, 11, , 5, , 3, , 6, , 4, , 
7, 6, , 6, , 6, , 4, , 6, , 
8, 2, , 7, , 2, , 1, , 3, , 
9, 4, , 10, , 5, , 2, , 5, , 
10, 3, , 8, , 3, , 1, , 5, , 
11, 4, , 9, , 3, , 3, , 6, , 
12, 8, , 5, , 7, , 2, , 4, , 
13, 4, , 9, , 1, , 3, , 1, , 
14, 5, , 3, , 2, , 4, , 5, , 
15, 7, , 4, , 4, , 2, , 5, , 
16, 12, , 6, , 2, , 1, , 2, , 
17, 8, , 7, , 6, , 2, , 1, , 
18, 5, , 7, , 4, , 1, , 2, , 
19, 9, , 9, , 6, , 1, , 4, , 
20, 4, , 6, , 8, , 2, , 3, , 
21, 7, , 4, , 4, , 3, , 3, , 
22, 3, , 7, , 2, , 1, , 7, , 
23, 8, , 6, , 7, , 3, , 2, , 
24, 10, , 6, , 3, , 2, , 4, , 

